what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1594625550058
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1594625550263
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1594625550277
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1594625550412
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1594625550465
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.core.resources"".",1594625739126
error,log,,,"Errors occurred during the build.",1594625742403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594625742825
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594625751610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594625797371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1594625965492
